500 893
1000 704
1500 978
2000 581
2500 630
3000 633
3500 1114
4000 608
4500 645
5000 637
5500 876
6000 838
6500 1371
7000 1469
7500 758
8000 816
8500 635
9000 805
9500 626
10000 654
10500 649
11000 820
11500 639
12000 672
12500 755
13000 700
13500 687
14000 1134
14500 1294
15000 659
15500 646
16000 770
16500 1079
17000 1109
17500 702
18000 852
18500 697
19000 656
19500 1465
20000 674
20500 690
21000 679
21500 696
22000 704
22500 746
23000 606
23500 616
24000 659
24500 661
25000 1109
25500 1224
26000 641
26500 610
27000 589
27500 645
28000 606
28500 575
29000 967
29500 832
30000 578
30500 632
31000 753
31500 605
32000 659
32500 588
33000 626
33500 611
34000 639
34500 753
35000 654
35500 649
36000 620
36500 657
37000 711
37500 710
38000 610
38500 645
39000 661
39500 703
40000 608
40500 571
41000 620
41500 638
42000 951
42500 625
43000 568
43500 599
44000 661
44500 700
45000 742
45500 959
46000 574
46500 809
47000 679
47500 599
48000 823
48500 680
49000 694
49500 856
50000 650
50500 635
51000 630
51500 686
52000 725
52500 663
53000 668
53500 608
54000 603
54500 656
55000 652
55500 1026
56000 587
56500 623
57000 625
57500 827
58000 602
58500 611
59000 583
59500 547
60000 604
60500 685
61000 709
61500 1126
62000 607
62500 635
63000 613
63500 897
64000 669
64500 638
65000 667
65500 813
66000 677
66500 582
67000 647
67500 597
68000 687
68500 692
69000 616
69500 659
70000 935
70500 586
71000 574
71500 740
72000 669
72500 761
73000 647
73500 633
74000 1114
74500 619
75000 639
75500 633
76000 626
76500 578
77000 571
77500 638
78000 881
78500 632
79000 631
79500 597
80000 583
80500 588
81000 650
81500 720
82000 668
82500 675
83000 631
83500 609
84000 629
84500 580
85000 568
85500 568
86000 608
86500 665
87000 623
87500 629
88000 660
88500 696
89000 666
89500 627
90000 616
90500 658
91000 653
91500 778
92000 664
92500 671
93000 618
93500 642
94000 725
94500 548
95000 550
95500 602
96000 611
96500 583
97000 748
97500 712
98000 610
98500 562
99000 554
99500 648
100000 622
100500 728
101000 619
101500 762
102000 668
102500 631
103000 707
103500 669
104000 810
104500 658
105000 600
105500 591
106000 702
106500 754
107000 568
107500 625
108000 603
108500 708
109000 595
109500 620
110000 655
110500 589
111000 575
111500 672
112000 635
112500 625
113000 648
113500 625
114000 629
114500 661
115000 590
115500 594
116000 586
116500 647
117000 691
117500 596
118000 734
118500 618
119000 665
119500 631
120000 649
120500 691
121000 585
121500 585
122000 635
122500 684
123000 633
123500 573
124000 732
124500 669
125000 593
125500 618
126000 685
126500 606
127000 600
127500 662
128000 620
128500 626
129000 676
129500 707
130000 591
130500 618
131000 654
131500 733
132000 638
132500 644
133000 608
133500 611
134000 665
134500 605
135000 617
135500 629
136000 624
136500 997
137000 674
137500 673
138000 579
138500 577
139000 629
139500 613
140000 621
140500 882
141000 603
141500 738
142000 614
142500 636
143000 750
143500 607
144000 686
144500 608
145000 646
145500 628
146000 667
146500 554
147000 604
147500 734
148000 618
148500 592
149000 668
149500 626
150000 856
150500 664
151000 742
151500 684
152000 853
152500 595
153000 709
153500 601
154000 683
154500 695
155000 675
155500 639
156000 641
156500 627
157000 633
157500 987
158000 704
158500 619
159000 666
159500 681
160000 691
160500 812
161000 936
161500 1062
162000 712
162500 620
163000 1546
163500 1049
164000 890
164500 926
165000 608
165500 613
166000 951
166500 668
167000 765
167500 635
168000 651
168500 638
169000 950
169500 807
170000 601
170500 613
171000 685
171500 1030
172000 723
172500 965
173000 712
173500 620
174000 577
174500 680
175000 609
175500 639
176000 635
176500 692
177000 669
177500 594
178000 712
178500 593
179000 670
179500 592
180000 650
180500 554
181000 634
181500 623
182000 694
182500 613
183000 635
183500 751
184000 681
184500 615
185000 673
185500 724
186000 681
186500 638
187000 642
187500 614
188000 710
188500 647
189000 649
189500 973
190000 625
190500 612
191000 607
191500 618
192000 625
192500 633
193000 626
193500 598
194000 629
194500 674
195000 659
195500 871
196000 641
196500 687
197000 720
197500 655
198000 633
198500 625
199000 632
199500 651
200000 603
200500 723
201000 671
201500 1188
202000 609
202500 643
203000 719
203500 623
204000 680
204500 692
205000 663
205500 679
206000 640
206500 714
207000 629
207500 652
208000 646
208500 608
209000 654
209500 706
210000 684
210500 709
211000 630
211500 613
212000 622
212500 657
213000 716
213500 712
214000 615
214500 657
215000 679
215500 697
216000 602
216500 578
217000 559
217500 635
218000 580
218500 652
219000 596
219500 711
220000 1122
220500 622
221000 660
221500 612
222000 639
222500 747
223000 575
223500 891
224000 786
224500 608
225000 628
225500 577
226000 581
226500 677
227000 652
227500 602
228000 720
228500 814
229000 615
229500 627
230000 562
230500 673
231000 583
231500 1389
232000 733
232500 559
233000 684
233500 593
234000 674
234500 606
235000 1058
235500 603
236000 654
236500 608
237000 582
237500 625
238000 629
238500 622
239000 662
239500 936
240000 673
240500 609
241000 690
241500 695
242000 672
242500 1028
243000 651
243500 698
244000 623
244500 653
245000 665
245500 659
246000 718
246500 683
247000 632
247500 616
248000 602
248500 687
249000 649
249500 945
250000 677
250500 639
251000 640
251500 643
252000 631
252500 650
253000 573
253500 641
254000 632
254500 666
255000 625
255500 667
256000 626
256500 669
257000 746
257500 747
258000 629
258500 645
259000 615
259500 747
260000 656
260500 1032
261000 579
261500 627
262000 728
262500 614
263000 684
263500 1171
264000 708
264500 640
265000 616
265500 690
266000 837
266500 626
267000 634
267500 975
268000 994
268500 691
269000 629
269500 655
270000 592
270500 797
271000 675
271500 580
272000 705
272500 836
273000 726
273500 620
274000 799
274500 783
275000 587
275500 686
276000 1274
276500 655
277000 1025
277500 601
278000 626
278500 624
279000 680
279500 665
280000 652
280500 662
281000 688
281500 774
282000 658
282500 736
283000 742
283500 674
284000 664
284500 672
285000 608
285500 646
286000 627
286500 638
287000 671
287500 650
288000 617
288500 673
289000 699
289500 615
290000 581
290500 579
291000 650
291500 1006
292000 626
292500 697
293000 583
293500 655
294000 603
294500 647
295000 705
295500 753
296000 616
296500 617
297000 610
297500 608
298000 583
298500 669
299000 665
299500 782
300000 641
300500 660
301000 620
301500 667
302000 608
302500 740
303000 961
303500 707
304000 673
304500 604
305000 782
305500 634
306000 635
306500 642
307000 632
307500 716
308000 689
308500 689
309000 636
309500 589
310000 642
310500 775
311000 668
311500 581
312000 689
312500 709
313000 563
313500 753
314000 638
314500 699
315000 621
315500 740
316000 649
316500 617
317000 587
317500 652
318000 691
318500 670
319000 633
319500 684
320000 647
320500 687
321000 609
321500 610
322000 661
322500 599
323000 629
323500 740
324000 938
324500 699
325000 688
325500 590
326000 647
326500 697
327000 1028
327500 657
328000 676
328500 656
329000 623
329500 758
330000 612
330500 594
331000 592
331500 697
332000 616
332500 764
333000 617
333500 646
334000 625
334500 667
335000 707
335500 622
336000 696
336500 773
337000 736
337500 686
338000 1000
338500 678
339000 640
339500 636
340000 679
340500 703
341000 640
341500 613
342000 692
342500 768
343000 605
343500 606
344000 645
344500 592
345000 619
345500 648
346000 622
346500 700
347000 773
347500 732
348000 674
348500 587
349000 852
349500 768
350000 587
350500 619
351000 677
351500 692
352000 766
352500 892
353000 653
353500 963
354000 679
354500 781
355000 711
355500 633
356000 695
356500 625
357000 668
357500 911
358000 630
358500 651
359000 619
359500 658
360000 685
360500 665
361000 702
361500 689
362000 703
362500 640
363000 606
363500 577
364000 613
364500 573
365000 617
365500 613
366000 721
366500 718
367000 703
367500 919
368000 774
368500 744
369000 728
369500 796
370000 597
370500 745
371000 598
371500 657
372000 602
372500 767
373000 595
373500 1050
374000 611
374500 806
375000 652
375500 765
376000 650
376500 768
377000 626
377500 879
378000 668
378500 757
379000 674
379500 672
380000 621
380500 731
381000 641
381500 598
382000 1065
382500 602
383000 732
383500 600
384000 692
384500 967
385000 760
385500 609
386000 724
386500 616
387000 658
387500 676
388000 815
388500 671
389000 620
389500 734
390000 621
390500 626
391000 656
391500 582
392000 609
392500 647
393000 607
393500 733
394000 863
394500 630
395000 663
395500 634
396000 649
396500 576
397000 627
397500 648
398000 818
398500 672
399000 635
399500 618
400000 601
400500 712
401000 624
401500 612
402000 704
402500 677
403000 651
403500 730
404000 679
404500 680
405000 731
405500 752
406000 580
406500 698
407000 723
407500 681
408000 667
408500 752
409000 683
409500 848
410000 816
410500 674
411000 557
411500 548
412000 634
412500 770
413000 632
413500 637
414000 663
414500 646
415000 632
415500 605
416000 799
416500 703
417000 690
417500 642
418000 631
418500 863
419000 691
419500 629
420000 674
420500 605
421000 639
421500 591
422000 672
422500 915
423000 765
423500 606
424000 639
424500 619
425000 687
425500 679
426000 726
426500 716
427000 693
427500 727
428000 628
428500 733
429000 617
429500 674
430000 579
430500 601
431000 654
431500 689
432000 805
432500 681
433000 663
433500 928
434000 654
434500 684
435000 601
435500 846
436000 642
436500 603
437000 682
437500 661
438000 564
438500 749
439000 677
439500 671
440000 602
440500 695
441000 661
441500 637
442000 663
442500 1011
443000 615
443500 754
444000 691
444500 664
445000 592
445500 619
446000 583
446500 603
447000 636
447500 895
448000 561
448500 626
449000 669
449500 585
450000 631
450500 681
451000 557
451500 784
452000 654
452500 672
453000 600
453500 686
454000 631
454500 642
455000 638
455500 715
456000 682
456500 603
457000 665
457500 643
458000 657
458500 630
459000 903
459500 641
460000 582
460500 606
461000 681
461500 630
